title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Multi-agent consensus seeking via large language models,H Chen; W Ji; L Xu; S Zhao,2023,arXiv preprint arXiv:2310.20151,This work considers a fundamental problem in multi-agent collaboration: consensus seeking  the behavior exhibited by LLM-driven and ODE-driven multi-agent systems. The existing,https://arxiv.org/abs/2310.20151,https://arxiv.org/pdf/2310.20151,89,"/scholar?cites=2163605295885397499&as_sdt=5,33&sciodt=0,33&hl=en"
Designgpt: Multi-agent collaboration in design,S Ding; X Chen; Y Fang; W Liu; Y Qiu,2023,2023 16th International …,"commonly used by AI agents in the past, Large Language Model (LLM) has shown strong   has become an ideal choice for building intelligent agents. Agent [11] systems based on large",https://ieeexplore.ieee.org/abstract/document/10494260/,https://arxiv.org/pdf/2311.11591,56,"/scholar?cites=5806697826352561468&as_sdt=5,33&sciodt=0,33&hl=en"
"Trism for agentic ai: A review of trust, risk, and security management in llm-based agentic multi-agent systems",S Raza; R Sapkota; M Karkee; C Emmanouilidis,2026,AI Open,"from coordination failures to prompt-based adversarial manipulation. To make coordination   Score (CSS), which captures inter-agent enablement, and the Tool Utilization Efficacy (TUE)",https://www.sciencedirect.com/science/article/pii/S2666651026000069,https://www.sciencedirect.com/science/article/pii/S2666651026000069,70,"/scholar?cites=16170005542594061268&as_sdt=5,33&sciodt=0,33&hl=en"
"Towards Adaptive, Scalable, and Robust Coordination of LLM Agents: A Dynamic Ad-Hoc Networking Perspective",R Li; Z Zhang; X Bo; Q Dai; C Li; F Wen,2026,arXiv preprint arXiv …,", our RAPS fosters spontaneous collaboration based on dynamic  LLM Agent Coordination  as Dynamic Ad-Hoc Networking In this section, we formalize the multi-agent coordination",https://arxiv.org/abs/2602.08009,https://arxiv.org/pdf/2602.08009,0,
Resilient Multi-Agent Negotiation for Medical Supply Chains: Integrating LLMs and Blockchain for Transparent Coordination,M ALMutairi; H Kim,2025,arXiv preprint arXiv:2507.17134,"blockchain technology with an LLM-powered multi-agent negotiation system. This dual-layer  architecture leverages the autonomy and reasoning capabilities of LLM agents for dynamic,",https://arxiv.org/abs/2507.17134,https://arxiv.org/pdf/2507.17134?,3,"/scholar?cites=10147457644066729213&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-agent collaboration in ai: Enhancing software development with autonomous llms,M Wasif; D Tunkel,2025,Preprint at https://doi. org/10.13140/RG,"This study explores the impact of multi-agent LLM collaboration in software engineering,  examining its benefits, limitations, and future potential. By analyzing experimental",https://www.researchgate.net/profile/David-Tunkel/publication/388834996_Multi-Agent_Collaboration_in_AI_Enhancing_Software_Development_with_Autonomous_LLMs/links/67a9104396e7fb48b9bd074e/Multi-Agent-Collaboration-in-AI-Enhancing-Software-Development-with-Autonomous-LLMs.pdf,https://www.researchgate.net/profile/David-Tunkel/publication/388834996_Multi-Agent_Collaboration_in_AI_Enhancing_Software_Development_with_Autonomous_LLMs/links/67a9104396e7fb48b9bd074e/Multi-Agent-Collaboration-in-AI-Enhancing-Software-Development-with-Autonomous-LLMs.pdf,6,"/scholar?cites=9869786300434400245&as_sdt=5,33&sciodt=0,33&hl=en"
Can LLM Agents Solve Collaborative Tasks? A Study on Urgency-Aware Planning and Coordination,JVC Silva; DG Macharet,2025,arXiv preprint arXiv:2508.14635,", whether LLM-based agents can support robust and efficient coordination in dynamic,  phys In this work, we investigate the coordination capabilities of LLM agents in the context of",https://arxiv.org/abs/2508.14635,https://arxiv.org/pdf/2508.14635?,0,
Masrouter: Learning to route llms for multi-agent systems,Y Yue; G Zhang; B Liu; G Wan; K Wang,2025,Proceedings of the …,"reduce overhead in single-agent scenarios by customizing LLM selection for each query,  but they overlook the critical decisions regarding collaboration modes and agent roles in MAS.",https://aclanthology.org/2025.acl-long.757/,https://aclanthology.org/2025.acl-long.757.pdf,63,"/scholar?cites=8192821038615601556&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model based multi-agent system augmented complex event processing pipeline for internet of multimedia things,T Zeeshan; A Kumar; S Pirttikangas,2025,arXiv preprint arXiv …,"dently and lack the capability for multi-agent collaboration. Due to their singular nature,   intricate tasks that require coordination and collaboration among multiple agents. However, they",https://arxiv.org/abs/2501.00906,https://arxiv.org/pdf/2501.00906?,16,"/scholar?cites=350948294101823332&as_sdt=5,33&sciodt=0,33&hl=en"
Will systems of llm agents lead to cooperation: An investigation into a social dilemma,R Willis; Y Du; JZ Leibo,2025,… Conference on Autonomous Agents and …,"This study investigates the emergent cooperative tendencies of systems of Large Language  Model (LLM) agents in a social dilemma. Unlike previous research, where LLMs output",https://kclpure.kcl.ac.uk/portal/en/publications/will-systems-of-llm-agents-lead-to-cooperation-an-investigation-i/,https://kclpure.kcl.ac.uk/portal/files/352651306/3709347.3744012.pdf,4,"/scholar?cites=14677201708571932755&as_sdt=5,33&sciodt=0,33&hl=en"
Mdteamgpt: A self-evolving llm-based multi-agent framework for multi-disciplinary team medical consultation,K Chen; X Li; T Yang; H Wang; W Dong,2025,arXiv preprint arXiv …,"agents to handle novel tasks more flexibly. IER (Qian et al. 2024b) permits LLMAgents to  iteratively refine accumulated  If votes are evenly distributed, the final answer is randomly",https://arxiv.org/abs/2503.13856,https://arxiv.org/pdf/2503.13856,29,"/scholar?cites=4285179905073799067&as_sdt=5,33&sciodt=0,33&hl=en"
Speaking the language of teamwork: Llm-guided credit assignment in multi-agent reinforcement learning,M Lin; S Shi; Y Guo; V Tadiparthi; B Chalaki,2025,arXiv preprint arXiv …,Our extensive experiments demonstrate that multi-agent collaboration policies trained with  our LLM-guided individual rewards achieve faster convergence and higher policy returns,https://arxiv.org/abs/2502.03723,https://arxiv.org/pdf/2502.03723,7,"/scholar?cites=963777964311638612&as_sdt=5,33&sciodt=0,33&hl=en"
CodeCRDT: Observation-Driven Coordination for Multi-Agent LLM Code Generation,S Pugachev,2025,arXiv preprint arXiv:2510.18893,"coordination to deterministic processes or humans, we demonstrate its viability for stochastic  LLM agents and characterize agent ) rather than coordination inefficiency. Only highly",https://arxiv.org/abs/2510.18893,https://arxiv.org/pdf/2510.18893,1,"/scholar?cites=1533166290036444563&as_sdt=5,33&sciodt=0,33&hl=en"
Gamegpt: Multi-agent collaborative framework for game development,D Chen; H Wang; Y Huo; Y Li; H Zhang,2023,arXiv preprint arXiv:2310.08067,"The large language model (LLM) based agents have demonstrated their capacity to  of  collaboration among multiple agents, particularly those with critic roles. This collaboration is",https://arxiv.org/abs/2310.08067,https://arxiv.org/pdf/2310.08067,49,"/scholar?cites=14476235437789325814&as_sdt=5,33&sciodt=0,33&hl=en"
Connecting the Dots: A Chain-of-Collaboration Prompting Framework for LLM Agents,J Zhao; H Xie; Y Lei; X Song; Z Shi; L Li; S Liu,2025,arXiv preprint arXiv …,"collaboration of multiple agents [4, 20, 23, 74, 24]. These approaches adopt diverse collaboration   To the best of our knowledge, we are the first to address LLM agent collaboration for",https://arxiv.org/abs/2505.10936,https://arxiv.org/pdf/2505.10936?,3,"/scholar?cites=14823566048977176165&as_sdt=5,33&sciodt=0,33&hl=en"
Strategic Learning Under Linguistic and Contextual Constraints: A Theoretical Framework for LLM-Based Multi-Agent Coordination,S Yoon,2025,IEEE Access,coordination in large-language-model-based multi-agent  inherent in realistic AI coordination  scenarios. Theoretical  phenomena that govern coordination effectiveness. Empirical,https://ieeexplore.ieee.org/abstract/document/11224868/,https://ieeexplore.ieee.org/iel8/6287639/10820123/11224868.pdf,0,
Morphagent: Empowering agents through self-evolving profiles and decentralized collaboration,S Lu; J Shao; B Luo; T Lin,2024,arXiv preprint arXiv:2410.15048,"For each benchmark task, we use a set of N = 3 agents3, with each agent initialized as  the same LLM model including one close-source model — GPT-4o-mini4 and one open-source",https://arxiv.org/abs/2410.15048,https://arxiv.org/pdf/2410.15048,14,"/scholar?cites=7773530702134588695&as_sdt=5,33&sciodt=0,33&hl=en"
Cooperation on the fly: Exploring language agents for ad hoc teamwork in the avalon game,Z Shi; M Fang; S Zheng; S Deng; L Chen,2023,arXiv preprint arXiv …,"Our findings reveal the potential of LLM agents in team collaboration, highlighting issues  related to hallucinations in communication. To address this issue, we develop CodeAct, a",https://arxiv.org/abs/2312.17515,https://arxiv.org/pdf/2312.17515,27,"/scholar?cites=17440675917349462621&as_sdt=5,33&sciodt=0,33&hl=en"
Super-additive Cooperation in Language Model Agents,F Tonini; L Galke,2025,arXiv preprint arXiv:2508.15510,"the plan) for language model agents to engage in the  super-additive cooperation also holds  for AI agents based on  the topics of LLM agents and super-additive cooperation (Section 2),",https://arxiv.org/abs/2508.15510,https://arxiv.org/pdf/2508.15510,2,"/scholar?cites=6863589069542456577&as_sdt=5,33&sciodt=0,33&hl=en"
Understanding the information propagation effects of communication topologies in llm-based multi-agent systems,X Shen; Y Liu; Y Dai; Y Wang; R Miao,2025,Proceedings of the …,"language model-based multi-agent systems fundamentally governs inter-agent collaboration   help or hinder collaboration. In this paper, we present a causal framework to analyze how",https://aclanthology.org/2025.emnlp-main.623/,https://aclanthology.org/2025.emnlp-main.623.pdf,26,"/scholar?cites=7758758790975832849&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-Agent RAG Framework for Entity Resolution: Advancing Beyond Single-LLM Approaches with Specialized Agent Coordination,AM Althaf; MA Mohammed; M Milanova; J Talburt,2025,Computers,") [11], multi-agent frameworks can  a Multi-Agent RAG Framework for Entity Resolution, a  system that extends beyond monolithic LLM models by employing a team of specialized agents",https://www.mdpi.com/2073-431X/14/12/525,https://www.mdpi.com/2073-431X/14/12/525,6,"/scholar?cites=18069872512629264083&as_sdt=5,33&sciodt=0,33&hl=en"
Poster: LLM Multi-Agent Collaboration for Network Deployment and Management,Z Cheng; C Ma; M Tang; J Xu; Q Li,2025,2025 IEEE 33rd …,"Despite early research exploring LLM  multi-agent systems for largescale network  lifecycle management. To address this gap, we introduce MAPLE, an LLM-driven multi-agent",https://ieeexplore.ieee.org/abstract/document/11192375/,,1,"/scholar?cites=2403721033627057683&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-agent security tax: Trading off security and collaboration capabilities in multi-agent systems,P Peigné; M Kniejski; F Sondej; M David,2025,Proceedings of the …,"In this paper, we examine a security vulnerability in multiagent Large Language Model (LLM)   Our attack involves injecting a malicious prompt into the input of an LLM agent, which can",https://ojs.aaai.org/index.php/AAAI/article/view/34970,https://ojs.aaai.org/index.php/AAAI/article/download/34970/37125,29,"/scholar?cites=12373780073339853977&as_sdt=5,33&sciodt=0,33&hl=en"
Shapley-Coop: Credit Assignment for Emergent Cooperation in Self-Interested LLM Agents,Y Hua; H Chen; S Wang; W Li; X Wang,2025,arXiv preprint arXiv …,"agent incentives, fosters cooperation, and maintains autonomy. We evaluate Shapley-Coop  across two multi-agent  that it consistently enhances LLM agent collaboration and facilitates",https://arxiv.org/abs/2506.07388,https://arxiv.org/pdf/2506.07388,5,"/scholar?cites=7186347959295796342&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on large language model based autonomous agents,L Wang; C Ma; X Feng; Z Zhang; H Yang,2024,Frontiers of Computer …,"construction of LLM-based autonomous agents, proposing a  applications of LLM-based  autonomous agents in social  commonly used for LLM-based autonomous agents. Based",https://link.springer.com/article/10.1007/s11704-024-40231-1,https://link.springer.com/article/10.1007/s11704-024-40231-1,3083,"/scholar?cites=14371622504724745017&as_sdt=5,33&sciodt=0,33&hl=en"
Capo: Cooperative plan optimization for efficient embodied multi-agent cooperation,J Liu; P Zhou; Y Du; AH Tan; CGM Snoek,2024,arXiv preprint arXiv …,"the cooperation problem among large language model (LLM) based embodied agents,  where agents  the cooperation efficiency of LLM-based embodied agents. Inspired by human",https://arxiv.org/abs/2411.04679,https://arxiv.org/pdf/2411.04679,6,"/scholar?cites=855164483204975884&as_sdt=5,33&sciodt=0,33&hl=en"
EmCoop: A Framework and Benchmark for Embodied Cooperation Among LLM Agents,H Yang; S Chen; N Nourzad; M Siew; J Chen,2026,arXiv preprint arXiv …,"for studying cooperation in LLM-based multi-agent systems through embodied agents (Figure  1). EmCoop explicitly connects a high-level cognitive layer, where LLM agents perform",https://arxiv.org/abs/2603.00349,https://arxiv.org/pdf/2603.00349,0,
Gptswarm: Language agents as optimizable graphs,M Zhuge; W Wang; L Kirsch; F Faccio,2024,… on Machine Learning,We unify these approaches by describing LLM-based agents as computational graphs. The   2023) uses a fixed heuristic to improve the collaboration of LLM agents by selecting agents,https://openreview.net/forum?id=uTC9AFXIhg,https://openreview.net/pdf?id=uTC9AFXIhg,222,"/scholar?cites=4269456490681308104&as_sdt=5,33&sciodt=0,33&hl=en"
CoBel-World: Harnessing LLM Reasoning to Build a Collaborative Belief World for Optimizing Embodied Multi-Agent Collaboration,Z Wang; S He; D Wu; J Wang; L Kang; J Yu,2025,arXiv preprint arXiv …,"However, existing collaboration frameworks for LLMs overlook their  collaboration efficiency.  To bridge this gap, we propose CoBel-World, a novel framework that equips LLM agents",https://arxiv.org/abs/2509.21981,https://arxiv.org/pdf/2509.21981,0,
Analyzing Information Sharing and Coordination in Multi-Agent Planning,T Ou; S Vaduguru; D Fried,2025,arXiv preprint arXiv:2508.12981,"We investigate orchestrator-led conversation, where an LLM agent chooses which expert  agent goes next. We enable the orchestrator to engage in self-reflection [Shinn et al., 2023]",https://arxiv.org/abs/2508.12981,https://arxiv.org/pdf/2508.12981,0,
