title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Crab: Cross-environment agent benchmark for multimodal language model agents,T Xu; L Chen; DJ Wu; Y Chen; Z Zhang,2025.0,Findings of the …,"Based on the communication log, we find that multi-agent structures tend to experience infor  inter-agent communication, leading to misunderstandings among downstream agents. This",https://aclanthology.org/2025.findings-acl.1113/,https://aclanthology.org/2025.findings-acl.1113.pdf,36,"/scholar?cites=16208766196816995825&as_sdt=5,33&sciodt=0,33&hl=en",Crab: Cross-environment agent benchmark for multimodal language model agents,"The development of autonomous agents increasingly relies on Multimodal Language Models (MLMs) to perform tasks described in natural language with GUI environments, such as websites, desktop computers, or mobile phones. Existing benchmarks for MLM agents in interactive environments are limited by their focus on a single environment, lack of detailed and generalized evaluation methods, and the complexities of constructing tasks and evaluators. To overcome these limitations, we introduce Crab, the first agent benchmark framework designed to support cross-environment tasks, incorporating a graph-based fine-grained evaluation method and an efficient mechanism for task and evaluator construction. Our framework supports multiple devices and can be easily extended to any environment with a Python interface. Leveraging Crab, we developed a cross-platform Crab Benchmark-v0 comprising 120 tasks in computer desktop and mobile phone environments. We evaluated four advanced MLMs using different single and multi-agent system configurations on this benchmark. The experimental results demonstrate that the single agent with GPT-4o achieves the best completion ratio of 38.01%. All framework code, agent code, and task datasets are publicly available at https://github.com/camel-ai/crab.",10.48550/arXiv.2407.01511,SemanticScholar,found
A survey of llm-based agents in medicine: How far are we from baymax?,W Wang; Z Ma; Z Wang; C Wu; J Ji,2025.0,Findings of the …,"DrugAgent employs multiagent frameworks for drug-target interaction prediction, achieving  4.92% improvement in ROCAUC (?), demonstrating enhanced efficiency in automating",https://aclanthology.org/2025.findings-acl.539/,https://aclanthology.org/2025.findings-acl.539.pdf,107,"/scholar?cites=12217031949031007634&as_sdt=5,33&sciodt=0,33&hl=en",A survey of llm-based agents in medicine: How far are we from baymax?,,,,skipped
"Agentic AI in Action: A Review of Architectures, Communication, and Coordination in Intelligent Multi-Agent Systems",V Patil; S Yadav; S Singh; S Boraganve,2025.0,2025 IEEE North …,"Modern systems like LangChain enable LLM-driven dialogue among agents using prompt   -style communication in edge-cloud systems, while other structured agent frameworks [9]",https://ieeexplore.ieee.org/abstract/document/11345772/,,0,,"Agentic AI in Action: A Review of Architectures, Communication, and Coordination in Intelligent Multi-Agent Systems",,,,skipped
Beyond text: Implementing multimodal large language model-powered multi-agent systems using a no-code platform,C Jeong,2025.0,arXiv preprint arXiv:2501.00750,to implement a multimodal LLM-based Multi-Agent System (MAS)  agents and create synergies  through collaborative operations.  of each agent and their collaborative interaction play a,https://arxiv.org/abs/2501.00750,https://arxiv.org/pdf/2501.00750?,16,"/scholar?cites=8445247596338004289&as_sdt=5,33&sciodt=0,33&hl=en",Beyond text: Implementing multimodal large language model-powered multi-agent systems using a no-code platform,,,,skipped
AssistantGPT: Enhancing user interaction with LLM integration,KB Neszlényi; A Milos; A Kiss,2024.0,2024 IEEE 22nd Jubilee …,"language agents with features like planning, memory, tool usage, multi-agent communication,   AssistantGPT draws from these advancements, employing LLM agents to handle dynamic",https://ieeexplore.ieee.org/abstract/document/10737548/,https://www.researchgate.net/profile/Attila-Kiss-3/publication/385705400_AssistantGPT_Enhancing_User_Interaction_with_LLM_Integration_IEEE_SISY_2024/links/6731b76677b63d1220eb830d/AssistantGPT-Enhancing-User-Interaction-with-LLM-Integration-IEEE-SISY-2024.pdf,10,"/scholar?cites=4722624824612905759&as_sdt=5,33&sciodt=0,33&hl=en",AssistantGPT: Enhancing user interaction with LLM integration,,,,skipped
Adaptive-TOD: An LLM-driven and adaptive agent for diverse interaction modes,P Li; Q Yang; S Xu; X Li; Z Li; C Wang; Y Liu; T Guo,2025.0,Neurocomputing,"LLM-driven agent (Adaptive-TOD), which includes three modules: an Adaptive Interaction   The experimental findings reveal that, even when solely utilizing an On-Device LLM with",https://www.sciencedirect.com/science/article/pii/S0925231225016637,,2,"/scholar?cites=6040615222798571501&as_sdt=5,33&sciodt=0,33&hl=en",Adaptive-TOD: An LLM-driven and adaptive agent for diverse interaction modes,,,,skipped
Agentsims: An open-source sandbox for large language model evaluation,J Lin; H Zhao; A Zhang; Y Wu; H Ping,2023.0,arXiv preprint arXiv …,"We suggest that taskbased evaluation, where LLM agents complete tasks in a simulated   Regarding the researchers’ backgrounds and purposes, we design two interaction modes: User",https://arxiv.org/abs/2308.04026,https://arxiv.org/pdf/2308.04026,121,"/scholar?cites=7756935202179927139&as_sdt=5,33&sciodt=0,33&hl=en",Agentsims: An open-source sandbox for large language model evaluation,"With ChatGPT-like large language models (LLM) prevailing in the community, how to evaluate the ability of LLMs is an open question. Existing evaluation methods suffer from following shortcomings: (1) constrained evaluation abilities, (2) vulnerable benchmarks, (3) unobjective metrics. We suggest that task-based evaluation, where LLM agents complete tasks in a simulated environment, is a one-for-all solution to solve above problems. We present AgentSims, an easy-to-use infrastructure for researchers from all disciplines to test the specific capacities they are interested in. Researchers can build their evaluation tasks by adding agents and buildings on an interactive GUI or deploy and test new support mechanisms, i.e. memory, planning and tool-use systems, by a few lines of codes. Our demo is available at https://agentsims.com .",10.48550/arXiv.2308.04026,SemanticScholar,found
LLM-powered AI agent systems and their applications in industry,G Liang; Q Tong,2025.0,2025 IEEE World AI IoT Congress (AIIoT),"Drescher, and RH Schmitt, “Llm-enhanced human-machine interaction for adaptive  decision making in dynamic manufacturing process environments,” IEEE Access, 2025.",https://ieeexplore.ieee.org/abstract/document/11105299/,https://arxiv.org/pdf/2505.16120,33,"/scholar?cites=10144568651732040756&as_sdt=5,33&sciodt=0,33&hl=en",LLM-powered AI agent systems and their applications in industry,,,,skipped
Llm-powered multi-agent framework for goal-oriented learning in intelligent tutoring system,T Wang; Y Zhan; J Lian; Z Hu; NJ Yuan,2025.0,… Proceedings of the …,"By analyzing interaction data, we aim to identify behavioral trends that affect learning  tracks  metrics like performance and time use as interaction data 𝐼𝑡 . For learning preferences 𝑃,",https://dl.acm.org/doi/abs/10.1145/3701716.3715244,https://dl.acm.org/doi/pdf/10.1145/3701716.3715244,64,"/scholar?cites=92592310977487780&as_sdt=5,33&sciodt=0,33&hl=en",Llm-powered multi-agent framework for goal-oriented learning in intelligent tutoring system,,,,skipped
DebUnc: Improving large language model agent communication with uncertainty metrics,L Yoffe; A Amayuelas; WY Wang,2024.0,arXiv preprint arXiv:2407.06426,"We explore two methods for communicating agent  , and shifting the model’s attention  towards more confident agents,  the uncertainty of LLM agents within multi-agent debates. 2. We",https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.1265.pdf,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.1265.pdf,7,"/scholar?cites=15325673290091915408&as_sdt=5,33&sciodt=0,33&hl=en",DebUnc: Improving large language model agent communication with uncertainty metrics,,,,skipped
Intelligent agents with llm-based process automation,Y Guan; D Wang; Z Chu; S Wang; F Ni; R Song,2024.0,Proceedings of the 30th …,"Google also introduced Google Assistant, an automated agent for humancomputer  interaction, aimed at enabling users to communicate with devices seamlessly through natural",https://dl.acm.org/doi/abs/10.1145/3637528.3671646,https://dl.acm.org/doi/pdf/10.1145/3637528.3671646?utm_source=consensus,74,"/scholar?cites=4704649163722208649&as_sdt=5,33&sciodt=0,33&hl=en",Intelligent agents with llm-based process automation,,,,skipped
Poster: enabling agent-centric interaction on smartphones with LLM-based UI reassembling,H Wen; W Du; Y Li; Y Liu,2024.0,Proceedings of the 22nd Annual International …,(LLMs) agents. The advent of LLMs has led to a surge in deploying LLM-based agents on   This innovative approach opens up exciting possibilities of new user-device interaction,https://dl.acm.org/doi/abs/10.1145/3643832.3661432,https://dl.acm.org/doi/pdf/10.1145/3643832.3661432,3,"/scholar?cites=3736626040142701801&as_sdt=5,33&sciodt=0,33&hl=en",Poster: enabling agent-centric interaction on smartphones with LLM-based UI reassembling,,,,skipped
CT Protocol Management Using a Large Language Model Agent,X Kang; L Vorberg; A Maier¹; A Katzmann,2025.0,AI for Clinical …,"components, generate device-compatible protocol definition  path towards LLM-based  agents for supporting scan protocol  This study explores how LLM agents modify device-specific",https://books.google.com/books?hl=en&lr=&id=ZayIEQAAQBAJ&oi=fnd&pg=PA46&dq=(%22LLM%22+OR+%22large+language+model%22+OR+%22language+model%22)+AND+(%22agent%22+OR+%22agents%22+OR+%22multi-agent%22)+AND+(%22communication%22+OR+%22interaction%22+OR+%22protocol%22+OR+%22message+passing%22)&ots=2BV737EleB&sig=9bNmNvv45D5vQ8w1cSlBQFU4qRc,,0,,CT Protocol Management Using a Large Language Model Agent,,,,skipped
